Trend,Model,CVE,TargetDate,Pred,Actual,AbsError,SqError,PctError,PredDir,ActualDir,DirCorrect,HistoryPoints,LLM_Used,InputsPath
Stable,gemini-1.5-pro,CVE-2025-0001,2025-07-17,1.0,0.0011,0.9989,0.99780121,90809.0909090909,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0001.json
Stable,gemini-1.5-pro,CVE-2025-0015,2025-07-14,0.00021,0.0003,8.999999999999997e-05,8.099999999999993e-09,29.999999999999993,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0015.json
Stable,gemini-1.5-pro,CVE-2025-0049,2025-07-05,0.0,0.0004,0.0004,1.6e-07,100.0,-1,1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0049.json
Stable,gemini-1.5-pro,CVE-2025-0051,2025-07-22,0.001,0.0009,0.00010000000000000005,1.0000000000000008e-08,11.111111111111116,1,-1,0,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0051.json
Stable,gemini-1.5-pro,CVE-2025-0052,2025-07-12,1.0,0.0009,0.9991,0.9982008099999999,111011.11111111111,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0052.json
Stable,gemini-1.5-pro,CVE-2025-0053,2025-06-24,1.0,0.0005,0.9995,0.9990002500000001,199900.0,1,-1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0053.json
Stable,gemini-1.5-pro,CVE-2025-0054,2025-07-22,1.0,0.0003,0.9997,0.9994000900000001,333233.3333333334,1,-1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0054.json
Stable,gemini-1.5-pro,CVE-2025-0055,2025-06-24,1.0,0.0002,0.9998,0.99960004,499900.0,1,-1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0055.json
Stable,gemini-1.5-pro,CVE-2025-0056,2025-06-24,1.0,0.0002,0.9998,0.99960004,499900.0,1,-1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0056.json
Stable,gemini-1.5-pro,CVE-2025-0057,2025-06-24,1.0,0.0004,0.9996,0.9992001600000001,249900.0,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0057.json
Stable,gemini-1.5-pro,CVE-2025-0058,2025-06-24,0.0004,0.0005,9.999999999999999e-05,9.999999999999999e-09,20.0,-1,1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0058.json
Stable,gemini-1.5-pro,CVE-2025-0059,2025-06-24,0.0,0.0002,0.0002,4e-08,100.0,-1,-1,1,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0059.json
Stable,gemini-1.5-pro,CVE-2025-0060,2025-06-24,1.0,0.0005,0.9995,0.9990002500000001,199900.0,1,1,1,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0060.json
Stable,gemini-1.5-pro,CVE-2025-0061,2025-06-24,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0061.json
Stable,gemini-1.5-pro,CVE-2025-0062,2025-07-11,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0062.json
Stable,gemini-1.5-pro,CVE-2025-0063,2025-06-24,1.0,0.0014000000000000002,0.9986,0.99720196,71328.57142857142,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0063.json
Stable,gemini-1.5-pro,CVE-2025-0064,2025-07-22,1.0,0.0005,0.9995,0.9990002500000001,199900.0,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0064.json
Stable,gemini-1.5-pro,CVE-2025-0065,2025-07-08,1.0,0.0007000000000000001,0.9993,0.99860049,142757.1428571428,1,1,1,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0065.json
Stable,gemini-1.5-pro,CVE-2025-0066,2025-06-24,1.0,0.0008,0.9992,0.99840064,124900.0,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0066.json
Stable,gemini-1.5-pro,CVE-2025-0067,2025-06-24,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0067.json
Stable,gemini-1.5-pro,CVE-2025-0068,2025-06-24,0.0004,0.0004,0.0,0.0,0.0,-1,-1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0068.json
Stable,gemini-1.5-pro,CVE-2025-0069,2025-06-24,0.0,0.0002,0.0002,4e-08,100.0,-1,-1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0069.json
Stable,gemini-1.5-pro,CVE-2025-0070,2025-06-24,1.0,0.0012,0.9988,0.9976014400000001,83233.33333333334,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0070.json
Stable,gemini-1.5-pro,CVE-2025-0071,2025-07-11,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0071.json
Stable,gemini-1.5-pro,CVE-2025-0072,2025-07-16,1.0,0.0001,0.9999,0.9998000100000001,999900.0,1,-1,0,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0072.json
Stable,gemini-1.5-pro,CVE-2025-0073,2025-07-04,1.0,0.0002,0.9998,0.99960004,499900.0,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0073.json
Stable,gemini-1.5-pro,CVE-2025-0101,2025-06-23,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0101.json
Stable,gemini-1.5-pro,CVE-2025-0103,2025-06-21,0.0009,0.001,0.00010000000000000005,1.0000000000000008e-08,10.000000000000005,1,1,1,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0103.json
Stable,gemini-1.5-pro,CVE-2025-0108,2025-07-24,1.0,0.9401,0.05989999999999995,0.0035880099999999943,6.371662589086262,1,-1,0,28,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0108.json
Stable,gemini-1.5-pro,CVE-2025-0112,2025-07-19,0.0002,0.0002,0.0,0.0,0.0,-1,-1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0112.json
Stable,gemini-1.5-pro,CVE-2025-0113,2025-07-23,0.0007,0.0008,0.00010000000000000005,1.0000000000000008e-08,12.500000000000005,-1,1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0113.json
Stable,gemini-1.5-pro,CVE-2025-0114,2025-07-12,1.0,0.0008,0.9992,0.99840064,124900.0,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0114.json
Stable,gemini-1.5-pro,CVE-2025-0115,2025-07-12,1.0,0.0003,0.9997,0.9994000900000001,333233.3333333334,1,1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0115.json
Stable,gemini-1.5-pro,CVE-2025-0116,2025-07-12,1.0,0.0005,0.9995,0.9990002500000001,199900.0,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0116.json
Stable,gemini-1.5-pro,CVE-2025-0117,2025-07-12,1.0,0.0003,0.9997,0.9994000900000001,333233.3333333334,1,1,1,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0117.json
Stable,gemini-1.5-pro,CVE-2025-0118,2025-07-12,1.0,0.0013,0.9987,0.9974016900000001,76823.07692307692,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0118.json
Stable,gemini-1.5-pro,CVE-2025-0120,2025-06-28,1.0,0.0002,0.9998,0.99960004,499900.0,1,-1,0,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0120.json
Stable,gemini-1.5-pro,CVE-2025-0121,2025-06-18,1.0,0.0002,0.9998,0.99960004,499900.0,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0121.json
Stable,gemini-1.5-pro,CVE-2025-0122,2025-06-18,0.0004,0.0003,0.00010000000000000005,1.0000000000000008e-08,33.33333333333336,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0122.json
Stable,gemini-1.5-pro,CVE-2025-0123,2025-07-13,1.0,0.0001,0.9999,0.9998000100000001,999900.0,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0123.json
Stable,gemini-1.5-pro,CVE-2025-0124,2025-06-18,1.0,0.0009,0.9991,0.9982008099999999,111011.11111111111,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0124.json
Stable,gemini-1.5-pro,CVE-2025-0125,2025-06-18,0.0006,0.0007000000000000001,0.00010000000000000015,1.000000000000003e-08,14.285714285714304,-1,1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0125.json
Stable,gemini-1.5-pro,CVE-2025-0126,2025-06-18,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0126.json
Stable,gemini-1.5-pro,CVE-2025-0127,2025-06-18,1.0,0.0018,0.9982,0.9964032399999999,55455.555555555555,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0127.json
Stable,gemini-1.5-pro,CVE-2025-0128,2025-06-18,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0128.json
Stable,gemini-1.5-pro,CVE-2025-0129,2025-06-14,0.0,0.0002,0.0002,4e-08,100.0,-1,-1,1,4,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0129.json
Stable,gemini-1.5-pro,CVE-2025-0130,2025-07-21,1.0,0.0007000000000000001,0.9993,0.99860049,142757.1428571428,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-pro__CVE-2025-0130.json
Stable,gemini-1.5-flash,CVE-2025-0001,2025-07-17,0.001,0.0011,0.00010000000000000005,1.0000000000000008e-08,9.090909090909093,-1,1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0001.json
Stable,gemini-1.5-flash,CVE-2025-0015,2025-07-14,0.0002,0.0003,9.999999999999996e-05,9.999999999999994e-09,33.33333333333333,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0015.json
Stable,gemini-1.5-flash,CVE-2025-0049,2025-07-05,1.0,0.0004,0.9996,0.9992001600000001,249900.0,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0049.json
Stable,gemini-1.5-flash,CVE-2025-0051,2025-07-22,1.0,0.0009,0.9991,0.9982008099999999,111011.11111111111,1,-1,0,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0051.json
Stable,gemini-1.5-flash,CVE-2025-0052,2025-07-12,1.0,0.0009,0.9991,0.9982008099999999,111011.11111111111,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0052.json
Stable,gemini-1.5-flash,CVE-2025-0053,2025-06-24,1.0,0.0005,0.9995,0.9990002500000001,199900.0,1,-1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0053.json
Stable,gemini-1.5-flash,CVE-2025-0054,2025-07-22,1.0,0.0003,0.9997,0.9994000900000001,333233.3333333334,1,-1,0,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0054.json
Stable,gemini-1.5-flash,CVE-2025-0055,2025-06-24,0.0,0.0002,0.0002,4e-08,100.0,-1,-1,1,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0055.json
Stable,gemini-1.5-flash,CVE-2025-0056,2025-06-24,1.0,0.0002,0.9998,0.99960004,499900.0,1,-1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0056.json
Stable,gemini-1.5-flash,CVE-2025-0057,2025-06-24,1.0,0.0004,0.9996,0.9992001600000001,249900.0,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0057.json
Stable,gemini-1.5-flash,CVE-2025-0058,2025-06-24,1.0,0.0005,0.9995,0.9990002500000001,199900.0,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0058.json
Stable,gemini-1.5-flash,CVE-2025-0059,2025-06-24,1.0,0.0002,0.9998,0.99960004,499900.0,1,-1,0,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0059.json
Stable,gemini-1.5-flash,CVE-2025-0060,2025-06-24,1.0,0.0005,0.9995,0.9990002500000001,199900.0,1,1,1,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0060.json
Stable,gemini-1.5-flash,CVE-2025-0061,2025-06-24,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0061.json
Stable,gemini-1.5-flash,CVE-2025-0062,2025-07-11,0.0006,0.0006,0.0,0.0,0.0,1,1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0062.json
Stable,gemini-1.5-flash,CVE-2025-0063,2025-06-24,1.0,0.0014000000000000002,0.9986,0.99720196,71328.57142857142,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0063.json
Stable,gemini-1.5-flash,CVE-2025-0064,2025-07-22,1.0,0.0005,0.9995,0.9990002500000001,199900.0,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0064.json
Stable,gemini-1.5-flash,CVE-2025-0065,2025-07-08,1.0,0.0007000000000000001,0.9993,0.99860049,142757.1428571428,1,1,1,14,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0065.json
Stable,gemini-1.5-flash,CVE-2025-0066,2025-06-24,0.0006,0.0008,0.0002000000000000001,4.0000000000000034e-08,25.00000000000001,-1,1,0,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0066.json
Stable,gemini-1.5-flash,CVE-2025-0067,2025-06-24,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0067.json
Stable,gemini-1.5-flash,CVE-2025-0068,2025-06-24,0.0004,0.0004,0.0,0.0,0.0,-1,-1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0068.json
Stable,gemini-1.5-flash,CVE-2025-0069,2025-06-24,0.0002,0.0002,0.0,0.0,0.0,-1,-1,1,7,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0069.json
Stable,gemini-1.5-flash,CVE-2025-0070,2025-06-24,1.0,0.0012,0.9988,0.9976014400000001,83233.33333333334,1,1,1,9,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0070.json
Stable,gemini-1.5-flash,CVE-2025-0071,2025-07-11,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0071.json
Stable,gemini-1.5-flash,CVE-2025-0072,2025-07-16,1.0,0.0001,0.9999,0.9998000100000001,999900.0,1,-1,0,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0072.json
Stable,gemini-1.5-flash,CVE-2025-0073,2025-07-04,1.0,0.0002,0.9998,0.99960004,499900.0,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0073.json
Stable,gemini-1.5-flash,CVE-2025-0101,2025-06-23,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0101.json
Stable,gemini-1.5-flash,CVE-2025-0103,2025-06-21,1.0,0.001,0.999,0.998001,99900.0,1,1,1,6,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0103.json
Stable,gemini-1.5-flash,CVE-2025-0108,2025-07-24,0.94,0.9401,0.00010000000000010001,1.0000000000020001e-08,0.010637166258919264,-1,-1,1,28,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0108.json
Stable,gemini-1.5-flash,CVE-2025-0112,2025-07-19,0.0,0.0002,0.0002,4e-08,100.0,-1,-1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0112.json
Stable,gemini-1.5-flash,CVE-2025-0113,2025-07-23,1.0,0.0008,0.9992,0.99840064,124900.0,1,1,1,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0113.json
Stable,gemini-1.5-flash,CVE-2025-0114,2025-07-12,1.0,0.0008,0.9992,0.99840064,124900.0,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0114.json
Stable,gemini-1.5-flash,CVE-2025-0115,2025-07-12,1.0,0.0003,0.9997,0.9994000900000001,333233.3333333334,1,1,1,5,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0115.json
Stable,gemini-1.5-flash,CVE-2025-0116,2025-07-12,1.0,0.0005,0.9995,0.9990002500000001,199900.0,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0116.json
Stable,gemini-1.5-flash,CVE-2025-0117,2025-07-12,1.0,0.0003,0.9997,0.9994000900000001,333233.3333333334,1,1,1,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0117.json
Stable,gemini-1.5-flash,CVE-2025-0118,2025-07-12,1.0,0.0013,0.9987,0.9974016900000001,76823.07692307692,1,1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0118.json
Stable,gemini-1.5-flash,CVE-2025-0120,2025-06-28,1.0,0.0002,0.9998,0.99960004,499900.0,1,-1,0,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0120.json
Stable,gemini-1.5-flash,CVE-2025-0121,2025-06-18,0.0,0.0002,0.0002,4e-08,100.0,-1,-1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0121.json
Stable,gemini-1.5-flash,CVE-2025-0122,2025-06-18,0.0004,0.0003,0.00010000000000000005,1.0000000000000008e-08,33.33333333333336,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0122.json
Stable,gemini-1.5-flash,CVE-2025-0123,2025-07-13,0.0,0.0001,0.0001,1e-08,100.0,-1,-1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0123.json
Stable,gemini-1.5-flash,CVE-2025-0124,2025-06-18,1.0,0.0009,0.9991,0.9982008099999999,111011.11111111111,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0124.json
Stable,gemini-1.5-flash,CVE-2025-0125,2025-06-18,1.0,0.0007000000000000001,0.9993,0.99860049,142757.1428571428,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0125.json
Stable,gemini-1.5-flash,CVE-2025-0126,2025-06-18,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0126.json
Stable,gemini-1.5-flash,CVE-2025-0127,2025-06-18,1.0,0.0018,0.9982,0.9964032399999999,55455.555555555555,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0127.json
Stable,gemini-1.5-flash,CVE-2025-0128,2025-06-18,1.0,0.0006,0.9994,0.9988003599999999,166566.6666666667,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0128.json
Stable,gemini-1.5-flash,CVE-2025-0129,2025-06-14,1.0,0.0002,0.9998,0.99960004,499900.0,1,-1,0,4,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0129.json
Stable,gemini-1.5-flash,CVE-2025-0130,2025-07-21,0.0008,0.0007000000000000001,9.999999999999994e-05,9.999999999999987e-09,14.285714285714274,1,-1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__gemini-1.5-flash__CVE-2025-0130.json
Stable,command-r,CVE-2025-0001,2025-07-17,0.001,0.0011,0.00010000000000000005,1.0000000000000008e-08,9.090909090909093,-1,1,0,10,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__command-r__CVE-2025-0001.json
Stable,command-r,CVE-2025-0015,2025-07-14,0.0002,0.0003,9.999999999999996e-05,9.999999999999994e-09,33.33333333333333,-1,1,0,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__command-r__CVE-2025-0015.json
Stable,command-r,CVE-2025-0049,2025-07-05,0.0003,0.0004,0.00010000000000000005,1.0000000000000008e-08,25.00000000000001,-1,1,0,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__command-r__CVE-2025-0049.json
Stable,command-r,CVE-2025-0051,2025-07-22,0.001,0.0009,0.00010000000000000005,1.0000000000000008e-08,11.111111111111116,1,-1,0,3,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__command-r__CVE-2025-0051.json
Stable,command-r,CVE-2025-0052,2025-07-12,0.00085,0.0009,5.000000000000002e-05,2.500000000000002e-09,5.555555555555558,1,1,1,2,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__command-r__CVE-2025-0052.json
Stable,command-r,CVE-2025-0053,2025-06-24,0.0005,0.0005,0.0,0.0,0.0,-1,-1,1,8,1,/home/xiaoqun/RQ3_Experimants/results_rq3_exp1_llm/llm_inputs/Stable__command-r__CVE-2025-0053.json
